학수번호,강의명,시간,교수명,전공명
ECON171-06,경제원론I,금(6-8) SK미래관 313,최은철,경제정책학과
ECON172-01,경제원론II(영강),금(1-2) 정경관 503호,Dirk Bethmann,경제학과
ECON172-02,경제원론II(영강),월(1) 정경관 506호 수(1) 정경관 506호,류혜진,경제학과
ECON172-03,경제원론II,금(5-6) 정경관 202호,조성일,경제학과
ECON172-04,경제원론II,목(4-5) SK미래관 518,안병권,경제학과
ECON172-05,경제원론II(영강),화(2) SK미래관 4119 목(2) SK미래관 4119,심재훈,경제학과
ECON173-01,경제수학(영강),화(4) 정경관 101호 목(4) 정경관 101호,고영우,경제학과
ECON173-02,경제수학,화(2) 정경관 506호 목(2) 정경관 506호,송찬의,경제학과
ECON174-01,경제의통계분석(영강),월(1) SK미래관 313 수(1) SK미래관 313,고강혁,경제학과
ECON174-02,경제의통계분석,화(5) SK미래관 319 목(5) SK미래관 319,한원용,경제학과
ECON201-01,미시경제이론,월(4) 정경관 202호 수(4) 정경관 202호,윤기호,경제학과
ECON201-02,미시경제이론(영강),월(2) 교양관 109호 수(2) 교양관 109호,김범수,경제학과
ECON201-03,미시경제이론(영강),월(6) 교양관 201호 수(6) 교양관 201호,유승한,경제학과
ECON201-04,미시경제이론,월(5) SK미래관 319 수(5) SK미래관 319,연제호,경제학과
ECON202-01,거시경제이론(영강),화(2) 정경관 101호 목(2) 정경관 101호,Dirk Bethmann,경제학과
ECON202-02,거시경제이론(영강),월(1) 정경관 507호 화(1) 정경관 507호 수(1) 정경관 507호 목(1) 정경관 507호,어윤종,경제학과
ECON202-03,거시경제이론(영강),월(5) 교양관 103호 수(5) 교양관 103호,강민욱,경제학과
ECON202-04,거시경제이론(영강),월(2) 정경관 506호 수(2) 정경관 506호,류혜진,경제학과
ECON202-05,거시경제이론,금(3-4) 정경관 202호,조성일,경제학과
ECON240-00,산업조직론,화(2) SK미래관 518 목(2) SK미래관 518,남재현,경제학과
ECON244-00,노동시장론,월(4) SK미래관 319 수(4) SK미래관 319,김진영,경제학과
ECON301-01,계량경제학I,화(5) 정경관 503호 목(5) 정경관 503호,김훈,경제학과
ECON301-02,계량경제학I(영강),월(3) SK미래관 313 수(3) SK미래관 313,김현,경제학과
ECON302-00,계량경제학II(영강),화(1) 정경관 202호 목(1) 정경관 202호,김덕파,경제학과
ECON324-00,전략과정보의경제학(영강),월(4-5) 정경관 501호 수(4-5) 정경관 501호,조원기,경제학과
ECON331-01,화폐금융론,월(2)  수(2) ,신관호,경제학과
ECON331-02,화폐금융론,화(4-5) SK미래관 518,김정현,경제학과
ECON333-00,재정학,월(6) 정경관 202호 수(6) 정경관 202호,이우진,경제학과
ECON334-00,조세론(영강),월(2) SK미래관 319 수(2) SK미래관 319,이삼호,경제학과
ECON335-00,국제금융론(영강),월(5) 정경관 101호 수(5) 정경관 101호,강규호,경제학과
ECON339-00,경제발전론,화(2) 정경관 202호 목(2) 정경관 202호,강성진,경제학과
ECON354-00,재무경제학,월(2) 정경관 202호 수(2) 정경관 202호,박철범,경제학과
ECON358-00,서양경제사,화(5) SK미래관 4119 목(5) SK미래관 4119,박이택,경제학과
ECON359-00,경제변동성장론,월(2) SK미래관 4119 수(2) SK미래관 4119,김진일,경제학과
ECON366-00,법경제학(영강),금(5-6) SK미래관 4119,나영숙,경제학과
ECON371-00,비주류의경제학,월(6) SK미래관 319 수(6) SK미래관 319,연제호,경제학과
ECON434-00,한국경제론,월(5-6) 교양관 404호,김광희,경제학과
ECON435-00,동아시아경제사,화(4) SK미래관 4119 목(4) SK미래관 4119,박이택,경제학과
ECON460-00,고급이론세미나(영강),금(4-5) 정경관 205호,이홍식,경제학과
ECON463-00,중급계량경제학,월(2) 정경관 502호 수(2) 정경관 502호,한치록,경제학과
STAT170-01,기초통계학,월(5) 정경관 205호 수(5) 정경관 205호,송성주,통계학과
STAT170-02,기초통계학,화(2) SK미래관 313 목(2) SK미래관 313,차재형,통계학과
STAT170-03,기초통계학,화(3) SK미래관 313 목(3) SK미래관 313,차재형,통계학과
STAT170-04,기초통계학,화(6) 정경관 205호 목(6) 정경관 205호,백정민,통계학과
STAT180-01,통계계산소프트웨어,월(2) 교양관 102호 수(2) 교양관 102호,오찬욱 ,통계학과
STAT180-02,통계계산소프트웨어,월(4) 교양관 103호 수(4) 교양관 103호,오찬욱 ,통계학과
STAT201-01,통계수학(영강),화(5) SK미래관 313 목(5) SK미래관 313,김경희,통계학과
STAT201-02,통계수학,월(3) SK미래관 319 수(3) SK미래관 319,박서현,통계학과
STAT204-00,통계계산프로그래밍,화(1) 정경관 205호 목(1) 정경관 205호,오찬욱 ,통계학과
STAT221-01,확률론입문(영강),화(1) SK미래관 319 목(1) SK미래관 319,최상범,통계학과
STAT221-02,확률론입문(영강),월(5) SK미래관 4119 수(5) SK미래관 4119,송준,통계학과
STAT221-03,확률론입문(영강),화(6) SK미래관 313 목(6) SK미래관 313,김경희,통계학과
STAT232-00,수리통계학(영강),월(4) 정경관 205호 수(4) 정경관 205호,송성주,통계학과
STAT243-00,사회과학을위한데이터과학,화(2) 정경관 205호 목(2) 정경관 205호,송주원,통계학과
STAT323-00,통계계산방법,화(6) SK미래관 319 목(6) SK미래관 319,한돈구,통계학과
STAT341-00,실험계획법,월(2) 정경관 201호 수(2) 정경관 201호,이재원,통계학과
STAT342-00,회귀분석,화(4) 정경관 506호 목(4) 정경관 506호,박민규,통계학과
STAT343-00,범주형자료분석(영강),화(3) 정경관 205호 목(3) 정경관 205호,정윤서,통계학과
STAT401-00,다변량통계분석(영강),화(5) 정경관 205호 목(5) 정경관 205호,송주원,통계학과
STAT409-00,통계적데이터과학II(영강),월(1) 정경관 202호 수(1) 정경관 202호,신승준,통계학과
STAT412-00,수리통계학특강,월(6) SK미래관 518 수(6) SK미래관 518,최태련,통계학과
STAT423-00,생명과학을위한데이터과학,월(4) 정경관 201호 수(4) 정경관 201호,이재원,통계학과
STAT436-00,강화학습을위한확률과정과표집(영강),월(5) SK미래관 520호 수(5) SK미래관 520호,임성빈,통계학과
PHIL101-00,문학과철학,화(5) 사대신관 124호 목(5) 사대신관 124호,강용수,철학과
PHIL104-00,성과욕망의철학,화(2) 정경관 503호 목(2) 정경관 503호,홍경실,철학과
PHIL109-01,철학이란무엇인가?,화(3) 법학관구관 B101호 목(3) 법학관구관 B101호,김화성,철학과
PHIL109-02,철학이란무엇인가?,화(1) 교양관 102호 목(1) 교양관 102호,소병일,철학과
PHIL109-03,철학이란무엇인가?,수(1) 교양관 102호 금(1) 교양관 102호,강동원,철학과
PHIL114-00,현대철학의탐구,월(5) 교육관 302호 수(5) 교육관 302호,임건태,철학과
PHIL115-00,서양고전의이해,월(4) 교양관 201호 수(4) 교양관 201호,임건태,철학과
PHIL116-00,동양고전의이해,화(4) 교양관 210호 목(4) 교양관 210호,김지은,철학과
PHIL117-00,서양사상TopicCourse,수(2) 교양관 103호 금(2) 교양관 103호,강동원,철학과
PHIL118-00,동양사상TopicCourse,화(3) 교양관 102호 목(3) 교양관 102호,빈동철,철학연구소
PHIL120-00,그리스신화와비극,수(6) 교양관 406호 금(6) 교양관 406호,강유선,철학과
PHIL122-00,문화의철학적이해,화(6) 교양관 209호 목(6) 교양관 209호,강용수,철학과
PHIL124-00,현대사회의윤리적쟁점들,화(6) 교육관 102호 목(6) 교육관 102호,강경덕,철학과
PHIL129-00,영상예술의철학적이해,월(5) 교양관 208호 수(5) 교양관 208호,홍은영,철학과
PHIL131-00,희랍어,월(1) 교양관 314호 수(1) 교양관 314호,편상범,철학과
PHIL140-00,미학입문,월(5) 교양관 315호 수(5) 교양관 315호,박지용,철학과
PHIL143-00,동양예술의철학적이해,화(2) 교양관 109호 목(2) 교양관 109호,빈동철,철학연구소
PHIL145-01,불교와현대사회,화(5) 교육관 204호 목(5) 교육관 204호,마해륜,철학과
PHIL145-02,불교와현대사회,월(2)  수(2) ,,
PHIL147-01,서양철학입문,화(2) 교양관 102호 목(2) 교양관 102호,김선영,철학과
PHIL147-02,서양철학입문,화(1) 법학관구관 B101호 목(1) 법학관구관 B101호,김성호,철학과
PHIL147-03,서양철학입문,화(2) 교양관 109호 목(2) 교양관 109호,소병일,철학과
PHIL147-04,서양철학입문,월(6) 법학관신관 206호 수(6) 법학관신관 206호,박지용,철학과
PHIL147-05,서양철학입문,수(5) 교양관 109호 금(5) 교양관 109호,강유선,철학과
PHIL148-01,동양철학입문,화(1) 교양관 104호 목(1) 교양관 104호,김동진,철학과
PHIL148-02,동양철학입문,화(6) 교양관 104호 목(6) 교양관 104호,나우권,철학과
PHIL148-03,동양철학입문,화(4) 교양관 104호 목(4) 교양관 104호,KIM JERAN,철학과
PHIL148-04,동양철학입문,월(3) 교양관 201호 수(3) 교양관 201호,이상민,민족문화연구원
PHIL149-00,비판적사고와논리,화(2) 사대본관 113호 목(2) 사대본관 113호,김종진,철학과
PHIL192-00,동양철학개론,화(2) 교육관 102호 목(2) 교육관 102호,오상무,철학과
PHIL209-00,기호논리학,화(3) 정경관 503호 목(3) 정경관 503호,김종진,철학과
PHIL222-00,인식론,금(5-6) 서관 317호,정재민,철학과
PHIL225-00,도가철학,화(5) 교육관 102호 목(5) 교육관 102호,오상무,철학과
PHIL335-00,인도철학사,화(1) 교육관 305호 목(1) 교육관 305호,이병욱,철학과
PHIL358-00,미학,화(6) 서관 202호 목(6) 서관 202호,권영우,철학과
PHIL367-00,법철학,월(4) 서관 215호 수(4) 서관 215호,성창원,철학과
PHIL398-00,수리철학,화(4) 서관 401호 목(4) 서관 401호,정인교,철학과
PHIL431-00,이론철학연습,월(2) 서관 202호 수(2) 서관 202호,김창래,철학과
PHIL453-00,중국신유학특강,월(3) SK미래관 520호 수(3) SK미래관 520호,이찬,철학과
PHIL456-00,철학교과교재연구및지도법,월(5) 교육관 501호 수(5) 교육관 501호,정창호,철학과
ARCH101-00,건축학개론,화(2) 하나과학관 지하 217호 수(2) 하나과학관 지하 131호,이건원,건축학과
ARCH103-01,기초설계Ⅰ,목(5-8) ,홍근표,건축학과
ARCH103-02,기초설계Ⅰ,목(1-4) ,윤자윤,건축학과
ARCH103-03,기초설계Ⅰ(영강),목(1-4) ,YI CHONG KUL,건축학과
ARCH103-04,기초설계Ⅰ(영강),목(5-8) ,Lwu Kelly Hsu-Ching,건축학과
ARCH103-05,기초설계Ⅰ(영강),목(5-8) ,Won Kyung Ho,건축학과
ARCH209-01,건축설계Ⅰ(영강),월(4-7)  목(4-7) ,KIM JA YOUNG,기술경영전문대학원
ARCH209-02,건축설계Ⅰ(영강),월(4-7)  목(4-7) ,SCHWEITZER CHRISTIAN COLOMAN,건축학과
ARCH209-03,건축설계Ⅰ(영강),월(4-7)  목(4-7) ,지정우,건축학과
ARCH209-04,건축설계Ⅰ,월(4-7)  목(4-7) ,서자민,건축학과
ARCH211-00,구조의이해,화(6-8) 과도관 408호,박순전,건축학과
ARCH219-00,서양건축사(영강),월(2)  화(2) ,김현섭,건축학과
ARCH233-01,디지털스튜디오(영강),수(1-3) 신공학관B113-전산실습실,하우락,건축학과
ARCH233-02,디지털스튜디오(영강),수(4-6) 신공학관B113-전산실습실,하우락,건축학과
ARCH327-00,건축시공학,수(4-5) 아산이학관 231호,노준영,건축학과
ARCH333-01,건축설계Ⅲ(캡스톤디자인)(영강),화(4-7)  금(4-7) ,Fabio Dacarro,건축학과
ARCH333-02,건축설계Ⅲ(캡스톤디자인),화(4-7)  금(4-7) ,이재우,건축학과
ARCH333-03,건축설계Ⅲ(캡스톤디자인)(영강),화(4-7)  금(4-7) ,송률,건축학과
ARCH333-04,건축설계Ⅲ(캡스톤디자인)(영강),화(4-7)  금(4-7) ,장수현,건축학과
ARCH337-00,동양건축사,월(2) 과도관 409호 수(2) 과도관 409호,김석현,건축학과
ARCH339-00,건축환경계획(영강),화(2) 하나과학관 지하 105호 목(2) 하나과학관 지하 105호,이광호,건축학과
ARCH341-00,도시계획및설계(캡스톤디자인),금(1-2) 창의관 205호,김영재,스마트도시학과
ARCH342-00,컴퓨테이셔널디자인(영강),월(4-6) 신공학관B113-전산실습실,이황,건축학과
ARCH401-00,건축과행태,월(2) 공학관 369호 수(2) 공학관 369호,이경훈,건축학과
ARCH403-00,현대건축사,월(1) 신공학관B101호 화(1) 신공학관B101호,김현섭,건축학과
ARCH413-01,구조디자인(영강),수(4-5) 하나과학관 지하 105호,김세진,건축학과
ARCH413-02,구조디자인,목(1-2) 미래융합 105호,박선우,건축학과
ARCH421-01,건축설계Ⅴ(캡스톤디자인),화(4-7)  금(4-7) ,이건원,건축학과
ARCH421-02,건축설계Ⅴ(캡스톤디자인),화(4-7)  금(4-7) ,KIM JA YOUNG,기술경영전문대학원
ARCH421-03,건축설계Ⅴ(캡스톤디자인)(영강),화(4-7)  금(4-7) ,신호섭,건축학과
ARCH421-04,건축설계Ⅴ(캡스톤디자인)(영강),화(4-7)  금(4-7) ,임지선,건축학과
ARCH421-05,건축설계Ⅴ(캡스톤디자인)(영강),화(4-7)  금(4-7) ,박상욱,건축학과
ARCH439-00,빌딩시스템(영강),화(2) 창의관 127호 금(2) 창의관 127호,Fabio Dacarro,건축학과
ARCH457-00,도시재생과관리(영강),수(6) 창의관 205호 목(3) 창의관 205호,이건원,건축학과
ARCH501-01,건축설계Ⅶ(캡스톤디자인)(영강),월(5-8)  목(5-8) ,원정연,건축학과
ARCH501-02,건축설계Ⅶ(캡스톤디자인),월(4-7)  목(4-7) ,이민화,건축학과
ARCH501-03,건축설계Ⅶ(캡스톤디자인),월(5-8)  목(5-8) ,홍근표,건축학과
ARCH501-04,건축설계Ⅶ(캡스톤디자인)(영강),월(4-7)  목(4-7) ,권경은,건축학과
ARCH503-00,건축설계실무(영강),월(2) 창의관 127호 목(2) 창의관 127호,원정연,건축학과
ARCH505-00,도시모빌리티,토(1-2) 공학관 369호,박진영,건축학과
ARCH507-00,해외도시건축설계(영강),토(1-3) 공학관 368호,,
ARCH511-00,역사건축공간경영,금(2-3) 공학관 466호,신정엽,건축학과
ARCH513-00,친환경건축성능평가,화(2) 생명과학관(서관) 401호 수(4) 생명과학관(서관) 231호,김철호,공학연구원
GLKS201-00,서울의이해,월(4)  수(4) ,김형근,GKS 융합전공
GLKS206-00,세계속의한국문화,화(2) 국제관 322호 목(2) 국제관 322호,이정은,국제대학
GLKS207-00,한국경영의이해,월(4) 국제관 216호 수(4) 국제관 216호,임소희,GKS 융합전공
GLKS208-00,한국사회의이해,화(5) 국제관 322호 목(5) 국제관 322호,이정은,국제대학
GLKS209-00,한국사상의이해,월(5) 국제관 114호 수(5) 국제관 114호,김학재,GKS 융합전공
GLKS301-00,국제개발협력,화(5) 국제관 217호 목(5) 국제관 217호,문이슬,국제학과
EMLA214-00,기초스페인어,화(3) 교양관 202호 목(3) 교양관 202호,조혜진,스페인· 라틴아메리카연구소
EMLA313-00,라틴아메리카발전전략의이해,월(6) 교양관 302호 수(6) 교양관 302호,손혜현,스페인· 라틴아메리카연구소
