학수번호-분반	과목명	교수명	학점	이수구분	강의시간표 및 장소	요일	교시	장소
GEKS007 - XM	[진로·창업] 1학년세미나 I	최석무	1	교양	미정			
GEKS007 - XN	[진로·창업] 1학년세미나 I	최석무	1	교양	미정			
GEKS007 - XO	[진로·창업] 1학년세미나 I	이신숙	1	교양	미정			
GEKS007 - XP	[진로·창업] 1학년세미나 I	이신숙	1	교양	미정			
GEKS007 - XQ	[진로·창업] 1학년세미나 I	강유선	1	교양	미정			
GEKS007 - XR	[진로·창업] 1학년세미나 I	강유선	1	교양	미정			
GEKS007 - XS	[진로·창업] 1학년세미나 I	이상근	1	교양	미정			
GEKS007 - XT	[진로·창업] 1학년세미나 I	이상근	1	교양	미정			
GEKS007 - XU	[진로·창업] 1학년세미나 I	성영배	1	교양	미정			
GEKS007 - XV	[진로·창업] 1학년세미나 I	김영호	1	교양	미정			
GEKS007 - XW	[진로·창업] 1학년세미나 I	김오석	1	교양	미정			
GEKS007 - XX	[진로·창업] 1학년세미나 I	이재열	1	교양	미정			
GEKS007 - XY	[진로·창업] 1학년세미나 I	권내현	1	교양	미정			
GEKS007 - XZ	[진로·창업] 1학년세미나 I	권내현	1	교양	미정			
GEKS007 - Y1	[진로·창업] 1학년세미나 I	정순일	1	교양	미정			
GEKS007 - Y2	[진로·창업] 1학년세미나 I	정순일	1	교양	미정			
GEKS007 - Y3	[진로·창업] 1학년세미나 I	홍용진	1	교양	미정			
GEKS007 - Y4	[진로·창업] 1학년세미나 I	홍용진	1	교양	미정			
GEKS007 - Y5	[진로·창업] 1학년세미나 I	송인학	1	교양	미정			
GEKS007 - Y6	[진로·창업] 1학년세미나 I	민한울	1	교양	미정			
GEKS007 - Y7	[진로·창업] 1학년세미나 I	이병훈	1	교양	미정			
GEKS007 - Y8	[진로·창업] 1학년세미나 I	동완재	1	교양	미정			
GEKS007 - Y9	[진로·창업] 1학년세미나 I	박지혁	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - YA	[진로·창업] 1학년세미나 I	서홍석	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - YB	[진로·창업] 1학년세미나 I	양경식	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - YC	[진로·창업] 1학년세미나 I	우승훈	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - YD	[진로·창업] 1학년세미나 I	윤수식	1	교양	수(3)	['수']	[[3]]	['']
GEKS007 - YE	[진로·창업] 1학년세미나 I	정익래	1	교양	미정			
GEKS007 - YF	[진로·창업] 1학년세미나 I	이중희	1	교양	미정			
GEKS007 - YG	[진로·창업] 1학년세미나 I	이상근	1	교양	미정			
GEKS007 - YH	[진로·창업] 1학년세미나 I	신영주	1	교양	미정			
GEKS007 - YI	[진로·창업] 1학년세미나 I	석준희	1	교양	미정			
GEKS007 - YJ	[진로·창업] 1학년세미나 I	신창환	1	교양	미정			
GEKS007 - YK	[진로·창업] 1학년세미나 I	오윤호	1	교양	미정			
GEKS007 - YL	[진로·창업] 1학년세미나 I	이형민	1	교양	미정			
GEKS007 - YM	[진로·창업] 1학년세미나 I	임시정	1	교양	미정			
GEKS007 - YN	[진로·창업] 1학년세미나 I	박선경	1	교양	미정			
GEKS007 - YO	[진로·창업] 1학년세미나 I	YI SOHOON	1	교양	미정			
GEKS007 - YP	[진로·창업] 1학년세미나 I	백상헌	1	교양	미정			
GEKS007 - YQ	[진로·창업] 1학년세미나 I	신원재	1	교양	미정			
GEKS007 - YR	[진로·창업] 1학년세미나 I	안정섭	1	교양	미정			
GEKS007 - YS	[진로·창업] 1학년세미나 I	문준혁	1	교양	미정			
GEKS007 - YT	[진로·창업] 1학년세미나 I	문준혁	1	교양	미정			
GEKS007 - YU	[진로·창업] 1학년세미나 I	김대겸	1	교양	미정			
GEKS007 - YV	[진로·창업] 1학년세미나 I	김대겸	1	교양	미정			
GEKS007 - YW	[진로·창업] 1학년세미나 I	임시정	1	교양	미정			
GEKS007 - YX	[진로·창업] 1학년세미나 I	곽도원	1	교양	미정			
GEKS007 - YY	[진로·창업] 1학년세미나 I	이동은	1	교양	미정			
GEKS007 - YZ	[진로·창업] 1학년세미나 I	박선경	1	교양	미정			
GEKS007 - Z1	[진로·창업] 1학년세미나 I	YI SOHOON	1	교양	미정			
GEKS007 - Z2	[진로·창업] 1학년세미나 I	박인원	1	교양	미정			
GEKS007 - Z3	[진로·창업] 1학년세미나 I	박아란	1	교양	미정			
GEKS007 - Z4	[진로·창업] 1학년세미나 I	김담희	1	교양	미정			
GEKS007 - Z5	[진로·창업] 1학년세미나 I	이상원	1	교양	미정			
GEKS007 - Z6	[진로·창업] 1학년세미나 I	김소현	1	교양	미정			
GEKS007 - Z7	[진로·창업] 1학년세미나 I	최기홍	1	교양	미정			
GEKS007 - Z8	[진로·창업] 1학년세미나 I	박종훈	1	교양	미정			
GEKS007 - Z9	[진로·창업] 1학년세미나 I	김대규	1	교양	미정			
GEKS007 - ZA	[진로·창업] 1학년세미나 I	이찬	1	교양	미정			
